date,airport_arrivals,airport_arrivals_lag1,cruise_ship_flag,ships_in_port_count,cruise_passenger_estimate,bank_holiday_flag,aviva_event_flag,croke_park_event_flag,nearby_venue_event_flag,city_event_flag,event_impact_score,event_names,school_holiday_flag,college_term_flag,payday_period_flag,days_from_payday,st_patricks_week_flag,bloomsday_flag,bloomsday_week_flag,summer_tourism_flag,christmas_market_flag,new_years_eve_flag,new_years_day_flag,major_sports_event_flag
2023-01-01,90166,84402,0,0,0,1,0,0,0,0,0.0,,1,0,1,-4,0,0,0,0,0,0,1,0
2023-01-02,90166,90166,0,0,0,0,0,0,0,0,0.0,,1,0,1,-3,0,0,0,0,0,0,0,0
2023-01-03,90166,90166,0,0,0,0,0,0,0,0,0.0,,1,0,1,-2,0,0,0,0,0,0,0,0
2023-01-04,90166,90166,0,0,0,0,0,0,0,0,0.0,,1,0,1,-1,0,0,0,0,0,0,0,0
2023-01-05,90166,90166,0,0,0,0,0,0,0,0,0.0,,1,0,1,0,0,0,0,0,0,0,0,0
2023-01-06,90166,90166,0,0,0,0,0,0,0,0,0.0,,1,0,0,1,0,0,0,0,0,0,0,0
2023-01-07,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,0,0,2,0,0,0,0,0,0,0,0
2023-01-08,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,0,0,3,0,0,0,0,0,0,0,0
2023-01-09,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,0,0,4,0,0,0,0,0,0,0,0
2023-01-10,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,0,0,5,0,0,0,0,0,0,0,0
2023-01-11,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,0,0,6,0,0,0,0,0,0,0,0
2023-01-12,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,0,0,7,0,0,0,0,0,0,0,0
2023-01-13,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,0,0,8,0,0,0,0,0,0,0,0
2023-01-14,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,0,0,9,0,0,0,0,0,0,0,0
2023-01-15,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,10,0,0,0,0,0,0,0,0
2023-01-16,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,11,0,0,0,0,0,0,0,0
2023-01-17,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,12,0,0,0,0,0,0,0,0
2023-01-18,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,13,0,0,0,0,0,0,0,0
2023-01-19,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,14,0,0,0,0,0,0,0,0
2023-01-20,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,15,0,0,0,0,0,0,0,0
2023-01-21,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2023-01-22,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2023-01-23,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2023-01-24,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2023-01-25,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-01-26,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
2023-01-27,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,0,0,0,0
2023-01-28,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,0,0,0,0
2023-01-29,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,4,0,0,0,0,0,0,0,0
2023-01-30,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,5,0,0,0,0,0,0,0,0
2023-01-31,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,6,0,0,0,0,0,0,0,0
2023-02-01,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,-4,0,0,0,0,0,0,0,0
2023-02-02,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,-3,0,0,0,0,0,0,0,0
2023-02-03,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,-2,0,0,0,0,0,0,0,0
2023-02-04,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,-1,0,0,0,0,0,0,0,0
2023-02-05,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-02-06,90166,90166,0,0,0,1,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0
2023-02-07,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,2,0,0,0,0,0,0,0,0
2023-02-08,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,3,0,0,0,0,0,0,0,0
2023-02-09,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,4,0,0,0,0,0,0,0,0
2023-02-10,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,5,0,0,0,0,0,0,0,0
2023-02-11,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,6,0,0,0,0,0,0,0,0
2023-02-12,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,7,0,0,0,0,0,0,0,0
2023-02-13,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,8,0,0,0,0,0,0,0,0
2023-02-14,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,9,0,0,0,0,0,0,0,0
2023-02-15,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,10,0,0,0,0,0,0,0,0
2023-02-16,90166,90166,0,0,0,0,0,0,0,0,0.0,,1,1,0,11,0,0,0,0,0,0,0,0
2023-02-17,90166,90166,0,0,0,0,0,0,0,0,0.0,,1,1,0,12,0,0,0,0,0,0,0,0
2023-02-18,90166,90166,0,0,0,0,0,0,0,0,0.0,,1,1,0,13,0,0,0,0,0,0,0,0
2023-02-19,90166,90166,0,0,0,0,0,0,0,0,0.0,,1,1,0,14,0,0,0,0,0,0,0,0
2023-02-20,90166,90166,0,0,0,0,0,0,0,0,0.0,,1,1,0,15,0,0,0,0,0,0,0,0
2023-02-21,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2023-02-22,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2023-02-23,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2023-02-24,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2023-02-25,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-02-26,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
2023-02-27,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,0,0,0,0
2023-02-28,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,0,0,0,0
2023-03-01,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,-4,0,0,0,0,0,0,0,0
2023-03-02,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,-3,0,0,0,0,0,0,0,0
2023-03-03,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,-2,0,0,0,0,0,0,0,0
2023-03-04,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,-1,0,0,0,0,0,0,0,0
2023-03-05,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-03-06,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0
2023-03-07,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,2,0,0,0,0,0,0,0,0
2023-03-08,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,3,0,0,0,0,0,0,0,0
2023-03-09,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,4,0,0,0,0,0,0,0,0
2023-03-10,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,5,0,0,0,0,0,0,0,0
2023-03-11,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,6,0,0,0,0,0,0,0,0
2023-03-12,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,7,0,0,0,0,0,0,0,0
2023-03-13,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,8,1,0,0,0,0,0,0,0
2023-03-14,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,9,1,0,0,0,0,0,0,0
2023-03-15,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,10,1,0,0,0,0,0,0,0
2023-03-16,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,11,1,0,0,0,0,0,0,0
2023-03-17,90166,90166,0,0,0,1,0,0,0,0,0.0,,0,1,0,12,1,0,0,0,0,0,0,0
2023-03-18,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,13,0,0,0,0,0,0,0,0
2023-03-19,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,14,0,0,0,0,0,0,0,0
2023-03-20,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,15,0,0,0,0,0,0,0,0
2023-03-21,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2023-03-22,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2023-03-23,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2023-03-24,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2023-03-25,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-03-26,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
2023-03-27,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,0,0,0,0
2023-03-28,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,0,0,0,0
2023-03-29,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,4,0,0,0,0,0,0,0,0
2023-03-30,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,5,0,0,0,0,0,0,0,0
2023-03-31,90166,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,6,0,0,0,0,0,0,0,0
2023-04-01,90890,90166,0,0,0,0,0,0,0,0,0.0,,0,1,1,-4,0,0,0,0,0,0,0,0
2023-04-02,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,-3,0,0,0,0,0,0,0,0
2023-04-03,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,-2,0,0,0,0,0,0,0,0
2023-04-04,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,-1,0,0,0,0,0,0,0,0
2023-04-05,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-04-06,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0
2023-04-07,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,2,0,0,0,0,0,0,0,0
2023-04-08,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,3,0,0,0,0,0,0,0,0
2023-04-09,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,4,0,0,0,0,0,0,0,0
2023-04-10,90890,90890,0,0,0,1,0,0,0,0,0.0,,1,1,0,5,0,0,0,0,0,0,0,0
2023-04-11,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,6,0,0,0,0,0,0,0,0
2023-04-12,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,7,0,0,0,0,0,0,0,0
2023-04-13,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,8,0,0,0,0,0,0,0,0
2023-04-14,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,9,0,0,0,0,0,0,0,0
2023-04-15,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,10,0,0,0,0,0,0,0,0
2023-04-16,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,11,0,0,0,0,0,0,0,0
2023-04-17,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,12,0,0,0,0,0,0,0,0
2023-04-18,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,13,0,0,0,0,0,0,0,0
2023-04-19,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,14,0,0,0,0,0,0,0,0
2023-04-20,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,1,0,15,0,0,0,0,0,0,0,0
2023-04-21,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2023-04-22,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2023-04-23,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2023-04-24,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2023-04-25,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-04-26,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
2023-04-27,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,0,0,0,0
2023-04-28,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,0,0,0,0
2023-04-29,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,1,4,0,0,0,0,0,0,0,0
2023-04-30,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,1,5,0,0,0,0,0,0,0,0
2023-05-01,90890,90890,0,0,0,1,0,0,0,0,0.0,,0,1,1,-4,0,0,0,0,0,0,0,0
2023-05-02,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,-3,0,0,0,0,0,0,0,0
2023-05-03,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,-2,0,0,0,0,0,0,0,0
2023-05-04,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,-1,0,0,0,0,0,0,0,0
2023-05-05,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-05-06,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0
2023-05-07,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,2,0,0,0,0,0,0,0,0
2023-05-08,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,3,0,0,0,0,0,0,0,0
2023-05-09,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,4,0,0,0,0,0,0,0,0
2023-05-10,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,5,0,0,0,0,0,0,0,0
2023-05-11,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,6,0,0,0,0,0,0,0,0
2023-05-12,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,7,0,0,0,0,0,0,0,0
2023-05-13,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,8,0,0,0,0,0,0,0,0
2023-05-14,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,9,0,0,0,0,0,0,0,0
2023-05-15,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,10,0,0,0,0,0,0,0,0
2023-05-16,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,11,0,0,0,0,0,0,0,0
2023-05-17,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,12,0,0,0,0,0,0,0,0
2023-05-18,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,13,0,0,0,0,0,0,0,0
2023-05-19,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,14,0,0,0,0,0,0,0,0
2023-05-20,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,15,0,0,0,0,0,0,0,0
2023-05-21,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2023-05-22,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2023-05-23,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2023-05-24,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2023-05-25,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-05-26,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
2023-05-27,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,0,0,0,0
2023-05-28,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,0,0,0,0
2023-05-29,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,1,1,4,0,0,0,0,0,0,0,0
2023-05-30,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,1,5,0,0,0,0,0,0,0,0
2023-05-31,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,1,6,0,0,0,0,0,0,0,0
2023-06-01,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,1,-4,0,0,0,0,0,0,0,0
2023-06-02,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,1,-3,0,0,0,0,0,0,0,0
2023-06-03,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,1,-2,0,0,0,0,0,0,0,0
2023-06-04,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,1,-1,0,0,0,0,0,0,0,0
2023-06-05,90890,90890,0,0,0,1,0,0,0,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0
2023-06-06,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
2023-06-07,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,2,0,0,0,0,0,0,0,0
2023-06-08,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,3,0,0,0,0,0,0,0,0
2023-06-09,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,4,0,0,0,0,0,0,0,0
2023-06-10,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,5,0,0,0,0,0,0,0,0
2023-06-11,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,6,0,0,1,0,0,0,0,0
2023-06-12,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,7,0,0,1,0,0,0,0,0
2023-06-13,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,8,0,0,1,0,0,0,0,0
2023-06-14,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,9,0,0,1,0,0,0,0,0
2023-06-15,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,10,0,0,1,0,0,0,0,0
2023-06-16,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,11,0,1,1,0,0,0,0,0
2023-06-17,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,12,0,0,0,0,0,0,0,0
2023-06-18,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,13,0,0,0,0,0,0,0,0
2023-06-19,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,14,0,0,0,0,0,0,0,0
2023-06-20,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,15,0,0,0,1,0,0,0,0
2023-06-21,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,16,0,0,0,1,0,0,0,0
2023-06-22,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,17,0,0,0,1,0,0,0,0
2023-06-23,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,18,0,0,0,1,0,0,0,0
2023-06-24,90890,90890,0,0,0,0,0,0,0,0,0.0,,0,0,0,19,0,0,0,1,0,0,0,0
2023-06-25,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,0,1,0,0,0,0,1,0,0,0,0
2023-06-26,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,0,1,1,0,0,0,1,0,0,0,0
2023-06-27,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,0,1,2,0,0,0,1,0,0,0,0
2023-06-28,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,0,1,3,0,0,0,1,0,0,0,0
2023-06-29,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,0,1,4,0,0,0,1,0,0,0,0
2023-06-30,90890,90890,0,0,0,0,0,0,0,0,0.0,,1,0,1,5,0,0,0,1,0,0,0,0
2023-07-01,91836,90890,0,0,0,0,0,0,0,0,0.0,,1,0,1,-4,0,0,0,1,0,0,0,0
2023-07-02,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,-3,0,0,0,1,0,0,0,0
2023-07-03,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,-2,0,0,0,1,0,0,0,0
2023-07-04,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,-1,0,0,0,1,0,0,0,0
2023-07-05,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,0,0,0,0,1,0,0,0,0
2023-07-06,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,1,0,0,0,1,0,0,0,0
2023-07-07,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,2,0,0,0,1,0,0,0,0
2023-07-08,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,3,0,0,0,1,0,0,0,0
2023-07-09,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,4,0,0,0,1,0,0,0,0
2023-07-10,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,5,0,0,0,1,0,0,0,0
2023-07-11,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,6,0,0,0,1,0,0,0,0
2023-07-12,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,7,0,0,0,1,0,0,0,0
2023-07-13,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,8,0,0,0,1,0,0,0,0
2023-07-14,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,9,0,0,0,1,0,0,0,0
2023-07-15,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,10,0,0,0,1,0,0,0,0
2023-07-16,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,11,0,0,0,1,0,0,0,0
2023-07-17,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,12,0,0,0,1,0,0,0,0
2023-07-18,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,13,0,0,0,1,0,0,0,0
2023-07-19,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,14,0,0,0,1,0,0,0,0
2023-07-20,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,15,0,0,0,1,0,0,0,0
2023-07-21,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,16,0,0,0,1,0,0,0,0
2023-07-22,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,17,0,0,0,1,0,0,0,0
2023-07-23,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,18,0,0,0,1,0,0,0,0
2023-07-24,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,19,0,0,0,1,0,0,0,0
2023-07-25,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,0,0,0,0,1,0,0,0,0
2023-07-26,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,1,0,0,0,1,0,0,0,0
2023-07-27,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,2,0,0,0,1,0,0,0,0
2023-07-28,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,3,0,0,0,1,0,0,0,0
2023-07-29,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,4,0,0,0,1,0,0,0,0
2023-07-30,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,5,0,0,0,1,0,0,0,0
2023-07-31,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,6,0,0,0,1,0,0,0,0
2023-08-01,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,-4,0,0,0,1,0,0,0,0
2023-08-02,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,-3,0,0,0,1,0,0,0,0
2023-08-03,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,-2,0,0,0,1,0,0,0,0
2023-08-04,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,-1,0,0,0,1,0,0,0,0
2023-08-05,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,0,0,0,0,1,0,0,0,0
2023-08-06,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,1,0,0,0,1,0,0,0,0
2023-08-07,91836,91836,0,0,0,1,0,0,0,0,0.0,,1,0,0,2,0,0,0,1,0,0,0,0
2023-08-08,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,3,0,0,0,1,0,0,0,0
2023-08-09,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,4,0,0,0,1,0,0,0,0
2023-08-10,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,5,0,0,0,1,0,0,0,0
2023-08-11,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,6,0,0,0,1,0,0,0,0
2023-08-12,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,7,0,0,0,1,0,0,0,0
2023-08-13,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,8,0,0,0,1,0,0,0,0
2023-08-14,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,9,0,0,0,1,0,0,0,0
2023-08-15,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,10,0,0,0,1,0,0,0,0
2023-08-16,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,11,0,0,0,1,0,0,0,0
2023-08-17,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,12,0,0,0,1,0,0,0,0
2023-08-18,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,13,0,0,0,1,0,0,0,0
2023-08-19,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,14,0,0,0,1,0,0,0,0
2023-08-20,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,15,0,0,0,1,0,0,0,0
2023-08-21,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,16,0,0,0,1,0,0,0,0
2023-08-22,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,17,0,0,0,1,0,0,0,0
2023-08-23,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,18,0,0,0,1,0,0,0,0
2023-08-24,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,0,19,0,0,0,1,0,0,0,0
2023-08-25,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,0,0,0,0,1,0,0,0,0
