date,airport_arrivals,airport_arrivals_lag1
2023-10-03,92326,92326
2023-10-04,92326,92326
2023-10-05,92326,92326
2023-10-06,92326,92326
2023-10-07,92326,92326
2023-10-08,92326,92326
2023-10-09,92326,92326
2023-10-10,92326,92326
2023-10-11,92326,92326
2023-10-12,92326,92326
2023-10-13,92326,92326
2023-10-14,92326,92326
2023-10-15,92326,92326
2023-10-16,92326,92326
2023-10-17,92326,92326
2023-10-18,92326,92326
2023-10-19,92326,92326
2023-10-20,92326,92326
2023-10-21,92326,92326
2023-10-22,92326,92326
2023-10-23,92326,92326
2023-10-24,92326,92326
2023-10-25,92326,92326
2023-10-26,92326,92326
2023-10-27,92326,92326
2023-10-28,92326,92326
2023-10-29,92326,92326
2023-10-30,92326,92326
2023-10-31,92326,92326
2023-11-01,92326,92326
2023-11-02,92326,92326
2023-11-03,92326,92326
2023-11-04,92326,92326
2023-11-05,92326,92326
2023-11-06,92326,92326
2023-11-07,92326,92326
2023-11-08,92326,92326
2023-11-09,92326,92326
2023-11-10,92326,92326
2023-11-11,92326,92326
2023-11-12,92326,92326
2023-11-13,92326,92326
2023-11-14,92326,92326
2023-11-15,92326,92326
2023-11-16,92326,92326
2023-11-17,92326,92326
2023-11-18,92326,92326
2023-11-19,92326,92326
2023-11-20,92326,92326
2023-11-21,92326,92326
2023-11-22,92326,92326
2023-11-23,92326,92326
2023-11-24,92326,92326
2023-11-25,92326,92326
2023-11-26,92326,92326
2023-11-27,92326,92326
2023-11-28,92326,92326
2023-11-29,92326,92326
2023-11-30,92326,92326
2023-12-01,92326,92326
2023-12-02,92326,92326
2023-12-03,92326,92326
2023-12-04,92326,92326
2023-12-05,92326,92326
2023-12-06,92326,92326
2023-12-07,92326,92326
2023-12-08,92326,92326
2023-12-09,92326,92326
2023-12-10,92326,92326
2023-12-11,92326,92326
2023-12-12,92326,92326
2023-12-13,92326,92326
2023-12-14,92326,92326
2023-12-15,92326,92326
2023-12-16,92326,92326
2023-12-17,92326,92326
2023-12-18,92326,92326
2023-12-19,92326,92326
2023-12-20,92326,92326
2023-12-21,92326,92326
2023-12-22,92326,92326
2023-12-23,92326,92326
2023-12-24,92326,92326
2023-12-25,92326,92326
2023-12-26,92326,92326
2023-12-27,92326,92326
2023-12-28,92326,92326
2023-12-29,92326,92326
2023-12-30,92326,92326
2023-12-31,92326,92326
2024-01-01,93901,92326
2024-01-02,93901,93901
2024-01-03,93901,93901
2024-01-04,93901,93901
2024-01-05,93901,93901
2024-01-06,93901,93901
2024-01-07,93901,93901
2024-01-08,93901,93901
2024-01-09,93901,93901
2024-01-10,93901,93901
2024-01-11,93901,93901
2024-01-12,93901,93901
2024-01-13,93901,93901
2024-01-14,93901,93901
2024-01-15,93901,93901
2024-01-16,93901,93901
2024-01-17,93901,93901
2024-01-18,93901,93901
2024-01-19,93901,93901
2024-01-20,93901,93901
2024-01-21,93901,93901
2024-01-22,93901,93901
2024-01-23,93901,93901
2024-01-24,93901,93901
2024-01-25,93901,93901
2024-01-26,93901,93901
2024-01-27,93901,93901
2024-01-28,93901,93901
2024-01-29,93901,93901
2024-01-30,93901,93901
2024-01-31,93901,93901
2024-02-01,93901,93901
2024-02-02,93901,93901
2024-02-03,93901,93901
2024-02-04,93901,93901
2024-02-05,93901,93901
2024-02-06,93901,93901
2024-02-07,93901,93901
2024-02-08,93901,93901
2024-02-09,93901,93901
2024-02-10,93901,93901
2024-02-11,93901,93901
2024-02-12,93901,93901
2024-02-13,93901,93901
2024-02-14,93901,93901
2024-02-15,93901,93901
2024-02-16,93901,93901
2024-02-17,93901,93901
2024-02-18,93901,93901
2024-02-19,93901,93901
2024-02-20,93901,93901
2024-02-21,93901,93901
2024-02-22,93901,93901
2024-02-23,93901,93901
2024-02-24,93901,93901
2024-02-25,93901,93901
2024-02-26,93901,93901
2024-02-27,93901,93901
2024-02-28,93901,93901
2024-02-29,93901,93901
2024-03-01,93901,93901
2024-03-02,93901,93901
2024-03-03,93901,93901
2024-03-04,93901,93901
2024-03-05,93901,93901
2024-03-06,93901,93901
2024-03-07,93901,93901
2024-03-08,93901,93901
2024-03-09,93901,93901
2024-03-10,93901,93901
2024-03-11,93901,93901
2024-03-12,93901,93901
2024-03-13,93901,93901
2024-03-14,93901,93901
2024-03-15,93901,93901
2024-03-16,93901,93901
2024-03-17,93901,93901
2024-03-18,93901,93901
2024-03-19,93901,93901
2024-03-20,93901,93901
2024-03-21,93901,93901
2024-03-22,93901,93901
2024-03-23,93901,93901
2024-03-24,93901,93901
2024-03-25,93901,93901
2024-03-26,93901,93901
2024-03-27,93901,93901
2024-03-28,93901,93901
2024-03-29,93901,93901
2024-03-30,93901,93901
2024-03-31,93901,93901
2024-04-01,95659,93901
2024-04-02,95659,95659
2024-04-03,95659,95659
2024-04-04,95659,95659
2024-04-05,95659,95659
2024-04-06,95659,95659
2024-04-07,95659,95659
2024-04-08,95659,95659
2024-04-09,95659,95659
2024-04-10,95659,95659
2024-04-11,95659,95659
2024-04-12,95659,95659
2024-04-13,95659,95659
2024-04-14,95659,95659
2024-04-15,95659,95659
2024-04-16,95659,95659
2024-04-17,95659,95659
2024-04-18,95659,95659
2024-04-19,95659,95659
2024-04-20,95659,95659
2024-04-21,95659,95659
2024-04-22,95659,95659
2024-04-23,95659,95659
2024-04-24,95659,95659
2024-04-25,95659,95659
2024-04-26,95659,95659
2024-04-27,95659,95659
2024-04-28,95659,95659
2024-04-29,95659,95659
2024-04-30,95659,95659
2024-05-01,95659,95659
2024-05-02,95659,95659
2024-05-03,95659,95659
2024-05-04,95659,95659
2024-05-05,95659,95659
2024-05-06,95659,95659
2024-05-07,95659,95659
2024-05-08,95659,95659
2024-05-09,95659,95659
2024-05-10,95659,95659
2024-05-11,95659,95659
2024-05-12,95659,95659
2024-05-13,95659,95659
2024-05-14,95659,95659
2024-05-15,95659,95659
2024-05-16,95659,95659
2024-05-17,95659,95659
2024-05-18,95659,95659
2024-05-19,95659,95659
2024-05-20,95659,95659
2024-05-21,95659,95659
2024-05-22,95659,95659
2024-05-23,95659,95659
2024-05-24,95659,95659
2024-05-25,95659,95659
2024-05-26,95659,95659
2024-05-27,95659,95659
2024-05-28,95659,95659
2024-05-29,95659,95659
2024-05-30,95659,95659
2024-05-31,95659,95659
2024-06-01,95659,95659
2024-06-02,95659,95659
2024-06-03,95659,95659
2024-06-04,95659,95659
2024-06-05,95659,95659
2024-06-06,95659,95659
2024-06-07,95659,95659
2024-06-08,95659,95659
2024-06-09,95659,95659
2024-06-10,95659,95659
2024-06-11,95659,95659
2024-06-12,95659,95659
2024-06-13,95659,95659
2024-06-14,95659,95659
2024-06-15,95659,95659
2024-06-16,95659,95659
2024-06-17,95659,95659
2024-06-18,95659,95659
2024-06-19,95659,95659
2024-06-20,95659,95659
2024-06-21,95659,95659
2024-06-22,95659,95659
2024-06-23,95659,95659
2024-06-24,95659,95659
2024-06-25,95659,95659
2024-06-26,95659,95659
2024-06-27,95659,95659
2024-06-28,95659,95659
2024-06-29,95659,95659
2024-06-30,95659,95659
2024-07-01,95445,95659
2024-07-02,95445,95445
2024-07-03,95445,95445
2024-07-04,95445,95445
2024-07-05,95445,95445
2024-07-06,95445,95445
2024-07-07,95445,95445
2024-07-08,95445,95445
2024-07-09,95445,95445
2024-07-10,95445,95445
2024-07-11,95445,95445
2024-07-12,95445,95445
2024-07-13,95445,95445
2024-07-14,95445,95445
2024-07-15,95445,95445
2024-07-16,95445,95445
2024-07-17,95445,95445
2024-07-18,95445,95445
2024-07-19,95445,95445
2024-07-20,95445,95445
2024-07-21,95445,95445
2024-07-22,95445,95445
2024-07-23,95445,95445
2024-07-24,95445,95445
2024-07-25,95445,95445
2024-07-26,95445,95445
2024-07-27,95445,95445
2024-07-28,95445,95445
2024-07-29,95445,95445
2024-07-30,95445,95445
2024-07-31,95445,95445
2024-08-01,95445,95445
2024-08-02,95445,95445
2024-08-03,95445,95445
2024-08-04,95445,95445
2024-08-05,95445,95445
2024-08-06,95445,95445
2024-08-07,95445,95445
2024-08-08,95445,95445
2024-08-09,95445,95445
2024-08-10,95445,95445
2024-08-11,95445,95445
2024-08-12,95445,95445
2024-08-13,95445,95445
2024-08-14,95445,95445
2024-08-15,95445,95445
2024-08-16,95445,95445
2024-08-17,95445,95445
2024-08-18,95445,95445
2024-08-19,95445,95445
2024-08-20,95445,95445
2024-08-21,95445,95445
2024-08-22,95445,95445
2024-08-23,95445,95445
2024-08-24,95445,95445
2024-08-25,95445,95445
2024-08-26,95445,95445
2024-08-27,95445,95445
2024-08-28,95445,95445
2024-08-29,95445,95445
2024-08-30,95445,95445
2024-08-31,95445,95445
2024-09-01,95445,95445
2024-09-02,95445,95445
2024-09-03,95445,95445
2024-09-04,95445,95445
2024-09-05,95445,95445
2024-09-06,95445,95445
2024-09-07,95445,95445
2024-09-08,95445,95445
2024-09-09,95445,95445
2024-09-10,95445,95445
2024-09-11,95445,95445
2024-09-12,95445,95445
2024-09-13,95445,95445
2024-09-14,95445,95445
2024-09-15,95445,95445
2024-09-16,95445,95445
2024-09-17,95445,95445
2024-09-18,95445,95445
2024-09-19,95445,95445
2024-09-20,95445,95445
2024-09-21,95445,95445
2024-09-22,95445,95445
2024-09-23,95445,95445
2024-09-24,95445,95445
2024-09-25,95445,95445
2024-09-26,95445,95445
2024-09-27,95445,95445
2024-09-28,95445,95445
2024-09-29,95445,95445
2024-09-30,95445,95445
2024-10-01,92076,95445
2024-10-02,92076,92076
2024-10-03,92076,92076
2024-10-04,92076,92076
2024-10-05,92076,92076
2024-10-06,92076,92076
2024-10-07,92076,92076
2024-10-08,92076,92076
2024-10-09,92076,92076
2024-10-10,92076,92076
2024-10-11,92076,92076
2024-10-12,92076,92076
2024-10-13,92076,92076
2024-10-14,92076,92076
2024-10-15,92076,92076
2024-10-16,92076,92076
2024-10-17,92076,92076
2024-10-18,92076,92076
2024-10-19,92076,92076
2024-10-20,92076,92076
2024-10-21,92076,92076
2024-10-22,92076,92076
2024-10-23,92076,92076
2024-10-24,92076,92076
2024-10-25,92076,92076
2024-10-26,92076,92076
2024-10-27,92076,92076
2024-10-28,92076,92076
2024-10-29,92076,92076
2024-10-30,92076,92076
2024-10-31,92076,92076
2024-11-01,92076,92076
2024-11-02,92076,92076
2024-11-03,92076,92076
2024-11-04,92076,92076
2024-11-05,92076,92076
2024-11-06,92076,92076
2024-11-07,92076,92076
2024-11-08,92076,92076
2024-11-09,92076,92076
2024-11-10,92076,92076
2024-11-11,92076,92076
2024-11-12,92076,92076
2024-11-13,92076,92076
2024-11-14,92076,92076
2024-11-15,92076,92076
2024-11-16,92076,92076
2024-11-17,92076,92076
2024-11-18,92076,92076
2024-11-19,92076,92076
2024-11-20,92076,92076
2024-11-21,92076,92076
2024-11-22,92076,92076
2024-11-23,92076,92076
2024-11-24,92076,92076
2024-11-25,92076,92076
2024-11-26,92076,92076
2024-11-27,92076,92076
2024-11-28,92076,92076
2024-11-29,92076,92076
2024-11-30,92076,92076
2024-12-01,92076,92076
2024-12-02,92076,92076
2024-12-03,92076,92076
2024-12-04,92076,92076
2024-12-05,92076,92076
2024-12-06,92076,92076
2024-12-07,92076,92076
2024-12-08,92076,92076
2024-12-09,92076,92076
2024-12-10,92076,92076
2024-12-11,92076,92076
2024-12-12,92076,92076
2024-12-13,92076,92076
2024-12-14,92076,92076
2024-12-15,92076,92076
2024-12-16,92076,92076
2024-12-17,92076,92076
2024-12-18,92076,92076
2024-12-19,92076,92076
2024-12-20,92076,92076
2024-12-21,92076,92076
2024-12-22,92076,92076
2024-12-23,92076,92076
2024-12-24,92076,92076
2024-12-25,92076,92076
2024-12-26,92076,92076
2024-12-27,92076,92076
2024-12-28,92076,92076
2024-12-29,92076,92076
2024-12-30,92076,92076
2024-12-31,92076,92076
2025-01-01,92822,92076
2025-01-02,92822,92822
2025-01-03,92822,92822
2025-01-04,92822,92822
2025-01-05,92822,92822
2025-01-06,92822,92822
2025-01-07,92822,92822
2025-01-08,92822,92822
2025-01-09,92822,92822
2025-01-10,92822,92822
2025-01-11,92822,92822
2025-01-12,92822,92822
2025-01-13,92822,92822
2025-01-14,92822,92822
2025-01-15,92822,92822
2025-01-16,92822,92822
2025-01-17,92822,92822
2025-01-18,92822,92822
2025-01-19,92822,92822
2025-01-20,92822,92822
2025-01-21,92822,92822
2025-01-22,92822,92822
2025-01-23,92822,92822
2025-01-24,92822,92822
2025-01-25,92822,92822
2025-01-26,92822,92822
2025-01-27,92822,92822
2025-01-28,92822,92822
2025-01-29,92822,92822
2025-01-30,92822,92822
2025-01-31,92822,92822
2025-02-01,92822,92822
2025-02-02,92822,92822
2025-02-03,92822,92822
2025-02-04,92822,92822
2025-02-05,92822,92822
2025-02-06,92822,92822
2025-02-07,92822,92822
2025-02-08,92822,92822
2025-02-09,92822,92822
2025-02-10,92822,92822
2025-02-11,92822,92822
2025-02-12,92822,92822
2025-02-13,92822,92822
2025-02-14,92822,92822
2025-02-15,92822,92822
2025-02-16,92822,92822
2025-02-17,92822,92822
2025-02-18,92822,92822
2025-02-19,92822,92822
2025-02-20,92822,92822
2025-02-21,92822,92822
2025-02-22,92822,92822
2025-02-23,92822,92822
2025-02-24,92822,92822
2025-02-25,92822,92822
2025-02-26,92822,92822
2025-02-27,92822,92822
2025-02-28,92822,92822
2025-03-01,92822,92822
2025-03-02,92822,92822
2025-03-03,92822,92822
2025-03-04,92822,92822
2025-03-05,92822,92822
2025-03-06,92822,92822
2025-03-07,92822,92822
2025-03-08,92822,92822
2025-03-09,92822,92822
2025-03-10,92822,92822
2025-03-11,92822,92822
2025-03-12,92822,92822
2025-03-13,92822,92822
2025-03-14,92822,92822
2025-03-15,92822,92822
2025-03-16,92822,92822
2025-03-17,92822,92822
2025-03-18,92822,92822
2025-03-19,92822,92822
2025-03-20,92822,92822
2025-03-21,92822,92822
2025-03-22,92822,92822
2025-03-23,92822,92822
2025-03-24,92822,92822
2025-03-25,92822,92822
2025-03-26,92822,92822
2025-03-27,92822,92822
2025-03-28,92822,92822
2025-03-29,92822,92822
2025-03-30,92822,92822
2025-03-31,92822,92822
2025-04-01,102274,92822
2025-04-02,102274,102274
2025-04-03,102274,102274
2025-04-04,102274,102274
2025-04-05,102274,102274
2025-04-06,102274,102274
2025-04-07,102274,102274
2025-04-08,102274,102274
2025-04-09,102274,102274
2025-04-10,102274,102274
2025-04-11,102274,102274
2025-04-12,102274,102274
2025-04-13,102274,102274
2025-04-14,102274,102274
2025-04-15,102274,102274
2025-04-16,102274,102274
2025-04-17,102274,102274
2025-04-18,102274,102274
2025-04-19,102274,102274
2025-04-20,102274,102274
2025-04-21,102274,102274
2025-04-22,102274,102274
2025-04-23,102274,102274
2025-04-24,102274,102274
2025-04-25,102274,102274
2025-04-26,102274,102274
2025-04-27,102274,102274
2025-04-28,102274,102274
2025-04-29,102274,102274
2025-04-30,102274,102274
2025-05-01,102274,102274
2025-05-02,102274,102274
2025-05-03,102274,102274
2025-05-04,102274,102274
2025-05-05,102274,102274
2025-05-06,102274,102274
2025-05-07,102274,102274
2025-05-08,102274,102274
2025-05-09,102274,102274
2025-05-10,102274,102274
2025-05-11,102274,102274
2025-05-12,102274,102274
2025-05-13,102274,102274
2025-05-14,102274,102274
2025-05-15,102274,102274
2025-05-16,102274,102274
2025-05-17,102274,102274
2025-05-18,102274,102274
2025-05-19,102274,102274
2025-05-20,102274,102274
2025-05-21,102274,102274
2025-05-22,102274,102274
2025-05-23,102274,102274
2025-05-24,102274,102274
2025-05-25,102274,102274
2025-05-26,102274,102274
2025-05-27,102274,102274
2025-05-28,102274,102274
2025-05-29,102274,102274
2025-05-30,102274,102274
2025-05-31,102274,102274
2025-06-01,102274,102274
2025-06-02,102274,102274
2025-06-03,102274,102274
2025-06-04,102274,102274
2025-06-05,102274,102274
2025-06-06,102274,102274
2025-06-07,102274,102274
2025-06-08,102274,102274
2025-06-09,102274,102274
2025-06-10,102274,102274
2025-06-11,102274,102274
2025-06-12,102274,102274
2025-06-13,102274,102274
2025-06-14,102274,102274
2025-06-15,102274,102274
2025-06-16,102274,102274
2025-06-17,102274,102274
2025-06-18,102274,102274
2025-06-19,102274,102274
2025-06-20,102274,102274
2025-06-21,102274,102274
2025-06-22,102274,102274
2025-06-23,102274,102274
2025-06-24,102274,102274
2025-06-25,102274,102274
2025-06-26,102274,102274
2025-06-27,102274,102274
2025-06-28,102274,102274
2025-06-29,102274,102274
2025-06-30,102274,102274
2025-07-01,101956,102274
2025-07-02,101956,101956
2025-07-03,101956,101956
2025-07-04,101956,101956
2025-07-05,101956,101956
2025-07-06,101956,101956
2025-07-07,101956,101956
2025-07-08,101956,101956
2025-07-09,101956,101956
2025-07-10,101956,101956
2025-07-11,101956,101956
2025-07-12,101956,101956
2025-07-13,101956,101956
2025-07-14,101956,101956
2025-07-15,101956,101956
2025-07-16,101956,101956
2025-07-17,101956,101956
2025-07-18,101956,101956
2025-07-19,101956,101956
2025-07-20,101956,101956
2025-07-21,101956,101956
2025-07-22,101956,101956
2025-07-23,101956,101956
2025-07-24,101956,101956
2025-07-25,101956,101956
2025-07-26,101956,101956
2025-07-27,101956,101956
2025-07-28,101956,101956
2025-07-29,101956,101956
2025-07-30,101956,101956
2025-07-31,101956,101956
2025-08-01,101956,101956
2025-08-02,101956,101956
2025-08-03,101956,101956
2025-08-04,101956,101956
2025-08-05,101956,101956
2025-08-06,101956,101956
2025-08-07,101956,101956
2025-08-08,101956,101956
2025-08-09,101956,101956
2025-08-10,101956,101956
2025-08-11,101956,101956
2025-08-12,101956,101956
2025-08-13,101956,101956
2025-08-14,101956,101956
2025-08-15,101956,101956
2025-08-16,101956,101956
2025-08-17,101956,101956
2025-08-18,101956,101956
2025-08-19,101956,101956
2025-08-20,101956,101956
2025-08-21,101956,101956
2025-08-22,101956,101956
2025-08-23,101956,101956
2025-08-24,101956,101956
2025-08-25,101956,101956
2025-08-26,101956,101956
2025-08-27,101956,101956
2025-08-28,101956,101956
2025-08-29,101956,101956
2025-08-30,101956,101956
2025-08-31,101956,101956
2025-09-01,101956,101956
2025-09-02,101956,101956
2025-09-03,101956,101956
2025-09-04,101956,101956
2025-09-05,101956,101956
2025-09-06,101956,101956
2025-09-07,101956,101956
2025-09-08,101956,101956
2025-09-09,101956,101956
2025-09-10,101956,101956
2025-09-11,101956,101956
2025-09-12,101956,101956
2025-09-13,101956,101956
2025-09-14,101956,101956
2025-09-15,101956,101956
2025-09-16,101956,101956
2025-09-17,101956,101956
2025-09-18,101956,101956
2025-09-19,101956,101956
2025-09-20,101956,101956
2025-09-21,101956,101956
2025-09-22,101956,101956
2025-09-23,101956,101956
2025-09-24,101956,101956
2025-09-25,101956,101956
2025-09-26,101956,101956
2025-09-27,101956,101956
2025-09-28,101956,101956
2025-09-29,101956,101956
2025-09-30,101956,101956
2025-10-01,101923,101956
2025-10-02,101923,101923
2025-10-03,101923,101923
2025-10-04,101923,101923
2025-10-05,101923,101923
2025-10-06,101923,101923
2025-10-07,101923,101923
2025-10-08,101923,101923
2025-10-09,101923,101923
2025-10-10,101923,101923
2025-10-11,101923,101923
2025-10-12,101923,101923
2025-10-13,101923,101923
2025-10-14,101923,101923
2025-10-15,101923,101923
2025-10-16,101923,101923
2025-10-17,101923,101923
2025-10-18,101923,101923
2025-10-19,101923,101923
2025-10-20,101923,101923
2025-10-21,101923,101923
2025-10-22,101923,101923
2025-10-23,101923,101923
2025-10-24,101923,101923
2025-10-25,101923,101923
2025-10-26,101923,101923
2025-10-27,101923,101923
2025-10-28,101923,101923
2025-10-29,101923,101923
2025-10-30,101923,101923
2025-10-31,101923,101923
2025-11-01,101923,101923
2025-11-02,101923,101923
2025-11-03,101923,101923
2025-11-04,101923,101923
2025-11-05,101923,101923
2025-11-06,101923,101923
2025-11-07,101923,101923
2025-11-08,101923,101923
2025-11-09,101923,101923
2025-11-10,101923,101923
2025-11-11,101923,101923
2025-11-12,101923,101923
2025-11-13,101923,101923
2025-11-14,101923,101923
2025-11-15,101923,101923
2025-11-16,101923,101923
2025-11-17,101923,101923
2025-11-18,101923,101923
2025-11-19,101923,101923
2025-11-20,101923,101923
2025-11-21,101923,101923
2025-11-22,101923,101923
2025-11-23,101923,101923
2025-11-24,101923,101923
2025-11-25,101923,101923
2025-11-26,101923,101923
2025-11-27,101923,101923
2025-11-28,101923,101923
2025-11-29,101923,101923
2025-11-30,101923,101923
2025-12-01,101923,101923
2025-12-02,101923,101923
2025-12-03,101923,101923
2025-12-04,101923,101923
2025-12-05,101923,101923
2025-12-06,101923,101923
2025-12-07,101923,101923
2025-12-08,101923,101923
2025-12-09,101923,101923
2025-12-10,101923,101923
2025-12-11,101923,101923
2025-12-12,101923,101923
2025-12-13,101923,101923
2025-12-14,101923,101923
2025-12-15,101923,101923
2025-12-16,101923,101923
2025-12-17,101923,101923
2025-12-18,101923,101923
2025-12-19,101923,101923
2025-12-20,101923,101923
2025-12-21,101923,101923
2025-12-22,101923,101923
2025-12-23,101923,101923
2025-12-24,101923,101923
2025-12-25,101923,101923
2025-12-26,101923,101923
2025-12-27,101923,101923
2025-12-28,101923,101923
2025-12-29,101923,101923
2025-12-30,101923,101923
2025-12-31,101923,101923
2026-01-01,104600,101923
2026-01-02,104600,104600
2026-01-03,104600,104600
2026-01-04,104600,104600
2026-01-05,104600,104600
2026-01-06,104600,104600
2026-01-07,104600,104600
2026-01-08,104600,104600
2026-01-09,104600,104600
2026-01-10,104600,104600
2026-01-11,104600,104600
2026-01-12,104600,104600
2026-01-13,104600,104600
2026-01-14,104600,104600
2026-01-15,104600,104600
2026-01-16,104600,104600
2026-01-17,104600,104600
2026-01-18,104600,104600
2026-01-19,104600,104600
2026-01-20,104600,104600
2026-01-21,104600,104600
2026-01-22,104600,104600
2026-01-23,104600,104600
2026-01-24,104600,104600
2026-01-25,104600,104600
2026-01-26,104600,104600
2026-01-27,104600,104600
2026-01-28,104600,104600
2026-01-29,104600,104600
2026-01-30,104600,104600
2026-01-31,104600,104600
2026-02-01,104600,104600
2026-02-02,104600,104600
2026-02-03,104600,104600
2026-02-04,104600,104600
2026-02-05,104600,104600
2026-02-06,104600,104600
2026-02-07,104600,104600
2026-02-08,104600,104600
2026-02-09,104600,104600
2026-02-10,104600,104600
2026-02-11,104600,104600
2026-02-12,104600,104600
2026-02-13,104600,104600
2026-02-14,104600,104600
2026-02-15,104600,104600
2026-02-16,104600,104600
2026-02-17,104600,104600
2026-02-18,104600,104600
2026-02-19,104600,104600
2026-02-20,104600,104600
2026-02-21,104600,104600
2026-02-22,104600,104600
2026-02-23,104600,104600
2026-02-24,104600,104600
2026-02-25,104600,104600
2026-02-26,104600,104600
2026-02-27,104600,104600
2026-02-28,104600,104600
2026-03-01,104600,104600
2026-03-02,104600,104600
2026-03-03,104600,104600
2026-03-04,104600,104600
2026-03-05,104600,104600
2026-03-06,104600,104600
2026-03-07,104600,104600
2026-03-08,104600,104600
2026-03-09,104600,104600
2026-03-10,104600,104600
2026-03-11,104600,104600
2026-03-12,104600,104600
2026-03-13,104600,104600
2026-03-14,104600,104600
2026-03-15,104600,104600
2026-03-16,104600,104600
2026-03-17,104600,104600
2026-03-18,104600,104600
2026-03-19,104600,104600
2026-03-20,104600,104600
2026-03-21,104600,104600
2026-03-22,104600,104600
2026-03-23,104600,104600
2026-03-24,104600,104600
2026-03-25,104600,104600
2026-03-26,104600,104600
2026-03-27,104600,104600
2026-03-28,104600,104600
2026-03-29,104600,104600
2026-03-30,104600,104600
2026-03-31,104600,104600
